id_maquina,data,estado,temperature,humidity,voltage,current,power
Machine_1,2025-04-06 11:24:00,OK,53.45,43.81,233.73,8.31,1410.07
Machine_1,2025-04-06 11:28:00,OK,37.63,51.74,235.39,5.52,1948.23
Machine_1,2025-04-06 11:32:00,OK,56.32,31.18,238.82,6.00,588.62
Machine_1,2025-04-06 11:36:00,OK,31.23,34.31,224.63,8.05,605.43
Machine_1,2025-04-06 11:40:00,OK,42.94,43.13,238.68,6.32,2024.49
Machine_1,2025-04-06 11:44:00,Not OK,53.89,36.89,191.70,6.92,1973.42
Machine_1,2025-04-06 11:48:00,Not OK,44.38,41.02,247.76,7.36,2332.96
Machine_1,2025-04-06 11:52:00,Not OK,47.96,56.54,238.22,3.03,102.92
Machine_1,2025-04-06 11:56:00,Not OK,44.60,38.27,218.55,1.39,4094.24
Machine_1,2025-04-06 12:00:00,OK,28.88,32.88,215.69,6.29,544.05
Machine_1,2025-04-06 12:04:00,OK,46.12,48.22,237.10,6.64,1572.01
Machine_1,2025-04-06 12:08:00,OK,39.41,56.59,217.83,7.35,1892.39
Machine_1,2025-04-06 12:12:00,OK,25.04,40.51,227.37,6.09,1997.82
Machine_1,2025-04-06 12:16:00,OK,27.17,46.91,225.45,6.04,2053.59
Machine_1,2025-04-06 12:20:00,Not OK,10.23,38.84,218.86,8.89,1744.44
Machine_1,2025-04-06 12:24:00,Not OK,25.01,40.89,259.54,7.05,1087.50
Machine_1,2025-04-06 12:28:00,Not OK,38.46,31.15,187.74,5.37,2115.78
Machine_1,2025-04-06 12:32:00,Not OK,35.89,57.48,252.89,8.32,2400.95
Machine_1,2025-04-06 12:36:00,Not OK,20.95,58.25,222.49,6.07,4766.87
Machine_1,2025-04-06 12:40:00,Not OK,29.66,17.29,219.21,7.73,3576.30
Machine_1,2025-04-06 12:44:00,OK,34.00,43.91,219.49,8.39,901.22
Machine_1,2025-04-06 12:48:00,Not OK,49.94,56.94,256.11,9.02,311.99
Machine_1,2025-04-06 12:52:00,OK,32.17,46.34,213.18,7.77,755.27
Machine_1,2025-04-06 12:56:00,Not OK,51.82,57.96,234.58,7.46,398.58
Machine_1,2025-04-06 13:00:00,OK,39.34,36.14,215.50,5.91,1550.35
Machine_1,2025-04-06 13:04:00,OK,48.32,45.40,235.62,8.96,718.17
Machine_1,2025-04-06 13:08:00,OK,56.95,31.35,220.00,7.91,1026.04
Machine_1,2025-04-06 13:12:00,OK,31.35,32.37,213.75,5.17,2068.81
Machine_1,2025-04-06 13:16:00,Not OK,85.90,40.90,232.96,7.32,1475.77
Machine_1,2025-04-06 13:20:00,Not OK,21.18,31.63,216.72,19.27,1623.90
Machine_1,2025-04-06 13:24:00,OK,21.76,57.93,227.41,6.44,1655.60
Machine_1,2025-04-06 13:28:00,OK,20.18,57.35,216.77,6.69,1066.99
Machine_1,2025-04-06 13:32:00,OK,40.90,52.88,214.77,6.71,1576.35
Machine_1,2025-04-06 13:36:00,Not OK,20.57,49.96,256.33,8.30,1342.98
Machine_1,2025-04-06 13:40:00,OK,50.80,51.95,214.46,8.64,1371.17
Machine_1,2025-04-06 13:44:00,OK,59.73,35.91,237.39,5.16,2437.26
Machine_1,2025-04-06 13:48:00,OK,52.59,37.35,237.47,5.76,1933.80
Machine_1,2025-04-06 13:52:00,Not OK,49.50,82.13,218.40,2.84,340.84
Machine_1,2025-04-06 13:56:00,OK,24.45,42.25,211.31,5.47,589.74
Machine_1,2025-04-06 14:00:00,Not OK,50.73,39.16,221.23,9.44,4795.30
Machine_1,2025-04-06 14:04:00,OK,41.80,34.37,217.58,5.81,2421.83
Machine_1,2025-04-06 14:08:00,OK,28.01,36.95,226.08,9.66,1987.58
Machine_1,2025-04-06 14:12:00,OK,24.29,44.39,234.67,6.71,2238.68
Machine_1,2025-04-06 14:16:00,OK,25.94,55.16,237.74,5.61,1249.54
Machine_1,2025-04-06 14:20:00,OK,36.20,42.48,229.73,5.65,2215.32
Machine_1,2025-04-06 14:24:00,OK,30.06,51.97,226.91,9.97,1692.62
Machine_1,2025-04-06 14:28:00,Not OK,29.13,51.79,258.24,9.68,1203.37
Machine_1,2025-04-06 14:32:00,OK,51.52,43.02,225.61,8.39,1913.46
Machine_1,2025-04-06 14:36:00,OK,54.32,36.15,233.28,7.79,544.80
Machine_1,2025-04-06 14:40:00,OK,35.49,50.24,227.67,8.03,1673.82
Machine_1,2025-04-06 14:44:00,Not OK,21.65,35.80,214.81,5.78,384.29
Machine_1,2025-04-06 14:48:00,Not OK,53.83,35.55,217.50,13.50,1787.89
Machine_1,2025-04-06 14:52:00,OK,30.66,32.44,227.61,8.60,1612.90
Machine_1,2025-04-06 14:56:00,OK,38.48,40.21,220.98,5.32,775.42
Machine_1,2025-04-06 15:00:00,Not OK,53.55,18.15,186.75,2.78,1543.68
Machine_1,2025-04-06 15:04:00,Not OK,34.31,50.55,254.92,6.78,2453.79
Machine_1,2025-04-06 15:08:00,Not OK,76.27,44.30,239.36,9.85,1424.00
Machine_1,2025-04-06 15:12:00,Not OK,12.43,41.71,202.84,8.42,375.40
Machine_1,2025-04-06 15:16:00,OK,43.14,41.64,236.70,8.67,1208.76
Machine_1,2025-04-06 15:20:00,OK,21.18,56.95,230.47,8.76,811.52
Machine_1,2025-04-06 15:24:00,OK,47.61,47.37,239.26,5.08,1116.60
Machine_1,2025-04-06 15:28:00,Not OK,61.94,51.33,233.67,7.56,2251.68
Machine_1,2025-04-06 15:32:00,OK,54.04,31.88,225.89,7.20,1391.20
Machine_1,2025-04-06 15:36:00,Not OK,51.81,11.25,235.36,5.32,2197.40
Machine_1,2025-04-06 15:40:00,Not OK,22.59,5.64,215.43,5.60,672.53
Machine_1,2025-04-06 15:44:00,OK,43.25,41.78,221.23,7.67,939.26
Machine_1,2025-04-06 15:48:00,OK,41.19,59.60,236.11,7.03,570.23
Machine_1,2025-04-06 15:52:00,OK,42.71,50.36,217.65,9.01,1335.90
Machine_1,2025-04-06 15:56:00,OK,23.51,41.78,211.64,6.37,1371.74
Machine_1,2025-04-06 16:00:00,OK,52.49,49.50,226.13,8.93,644.37
Machine_1,2025-04-06 16:04:00,Not OK,82.48,53.66,233.06,6.89,595.16
Machine_1,2025-04-06 16:08:00,OK,49.38,41.88,226.48,8.03,970.04
Machine_1,2025-04-06 16:12:00,OK,52.98,45.26,233.87,9.48,1424.48
Machine_1,2025-04-06 16:16:00,OK,52.57,54.54,229.44,6.46,1320.92
Machine_1,2025-04-06 16:20:00,Not OK,35.32,7.66,245.90,7.96,3052.03
Machine_1,2025-04-06 16:24:00,OK,22.87,46.40,212.47,9.45,849.17
Machine_1,2025-04-06 16:28:00,Not OK,23.17,36.06,251.10,1.82,1379.01
Machine_1,2025-04-06 16:32:00,Not OK,28.49,18.39,186.78,13.82,1491.00
Machine_1,2025-04-06 16:36:00,Not OK,38.17,41.62,220.76,18.08,3136.01
Machine_1,2025-04-06 16:40:00,OK,35.30,38.25,224.29,5.49,2069.13
Machine_1,2025-04-06 16:44:00,OK,44.62,40.41,220.06,6.66,1191.29
Machine_1,2025-04-06 16:48:00,Not OK,14.57,34.09,249.26,5.14,647.15
Machine_1,2025-04-06 16:52:00,OK,44.11,40.55,221.90,5.37,2424.04
Machine_1,2025-04-06 16:56:00,OK,45.17,54.95,218.40,5.71,2355.42
Machine_1,2025-04-06 17:00:00,Not OK,57.28,41.68,180.30,8.01,1075.59
Machine_1,2025-04-06 17:04:00,Not OK,69.00,37.18,212.39,5.39,3922.29
Machine_1,2025-04-06 17:08:00,OK,59.57,50.82,226.48,5.44,824.70
Machine_1,2025-04-06 17:12:00,Not OK,40.54,7.48,213.89,9.67,334.16
Machine_1,2025-04-06 17:16:00,Not OK,73.68,47.98,232.66,5.20,563.99
Machine_1,2025-04-06 17:20:00,Not OK,54.58,14.75,237.16,8.44,937.87
Machine_1,2025-04-06 17:24:00,Not OK,58.61,59.95,237.56,1.80,658.59
Machine_1,2025-04-06 17:28:00,Not OK,7.98,47.87,229.44,6.97,2245.97
Machine_1,2025-04-06 17:32:00,OK,55.74,31.79,220.02,5.72,1932.92
Machine_1,2025-04-06 17:36:00,Not OK,55.67,40.21,257.09,8.43,1372.00
Machine_1,2025-04-06 17:40:00,OK,39.18,48.08,210.66,7.91,685.91
Machine_1,2025-04-06 17:44:00,Not OK,61.51,52.61,256.46,10.00,630.14
Machine_1,2025-04-06 17:48:00,Not OK,10.58,34.97,226.15,1.15,2058.08
Machine_1,2025-04-06 17:52:00,OK,50.90,51.40,224.77,7.30,1751.41
Machine_1,2025-04-06 17:56:00,Not OK,23.75,84.15,257.75,6.37,338.46
Machine_1,2025-04-06 18:00:00,Not OK,56.43,36.52,226.32,8.23,229.93
Machine_1,2025-04-06 18:04:00,OK,47.40,33.37,217.52,5.78,2448.59
Machine_1,2025-04-06 18:08:00,OK,54.12,56.85,212.93,5.28,1842.06
Machine_1,2025-04-06 18:12:00,OK,37.26,38.20,222.75,7.17,1232.32
Machine_1,2025-04-06 18:16:00,OK,39.88,48.62,239.99,7.66,826.54
Machine_1,2025-04-06 18:20:00,OK,44.84,48.61,223.00,7.30,1562.95
Machine_1,2025-04-06 18:24:00,OK,52.57,34.29,210.25,9.59,2115.43
Machine_1,2025-04-06 18:28:00,OK,29.99,38.87,233.25,7.22,2167.59
Machine_1,2025-04-06 18:32:00,Not OK,13.16,11.57,259.78,6.10,1181.39
Machine_1,2025-04-06 18:36:00,OK,38.79,30.09,214.28,6.64,2082.69
Machine_1,2025-04-06 18:40:00,OK,54.89,34.40,215.31,5.76,1209.47
Machine_1,2025-04-06 18:44:00,OK,54.85,58.16,229.37,5.45,1993.79
Machine_1,2025-04-06 18:48:00,Not OK,20.72,43.32,223.20,3.64,3621.54
Machine_1,2025-04-06 18:52:00,Not OK,55.07,54.46,251.95,5.28,1890.68
Machine_1,2025-04-06 18:56:00,OK,33.61,51.53,215.33,7.76,2308.29
Machine_1,2025-04-06 19:00:00,OK,33.60,39.42,221.87,7.40,836.83
Machine_1,2025-04-06 19:04:00,OK,30.52,32.65,234.14,8.44,2492.12
Machine_1,2025-04-06 19:08:00,OK,20.37,59.36,215.68,5.05,1693.58
Machine_1,2025-04-06 19:12:00,OK,56.05,42.48,225.39,7.50,1862.05
Machine_1,2025-04-06 19:16:00,OK,48.73,39.03,227.83,9.63,712.96
Machine_1,2025-04-06 19:20:00,OK,56.13,58.40,219.58,8.85,1815.00
Machine_1,2025-04-06 19:24:00,OK,27.01,43.07,235.30,6.17,2424.01
Machine_1,2025-04-06 19:28:00,Not OK,20.04,43.79,212.89,3.75,184.84
Machine_1,2025-04-06 19:32:00,OK,55.46,42.00,226.00,8.71,2352.38
Machine_1,2025-04-06 19:36:00,OK,38.24,55.84,218.76,5.13,2045.61
Machine_1,2025-04-06 19:40:00,OK,48.40,59.08,229.20,8.00,2119.76
Machine_1,2025-04-06 19:44:00,Not OK,56.65,45.44,231.08,1.23,1439.10
Machine_1,2025-04-06 19:48:00,OK,20.78,47.63,214.74,6.04,1028.42
Machine_1,2025-04-06 19:52:00,OK,27.13,33.93,238.39,9.21,768.87
Machine_1,2025-04-06 19:56:00,OK,42.30,36.05,223.25,9.34,1610.44
Machine_1,2025-04-06 20:00:00,OK,32.35,57.59,231.91,9.99,711.68
Machine_1,2025-04-06 20:04:00,OK,35.77,48.08,216.55,7.51,2197.77
Machine_1,2025-04-06 20:08:00,OK,48.12,41.33,227.69,6.06,2158.03
Machine_1,2025-04-06 20:12:00,OK,42.35,58.12,216.04,9.43,1182.29
Machine_1,2025-04-06 20:16:00,Not OK,5.28,32.17,211.41,5.32,1766.73
Machine_1,2025-04-06 20:20:00,Not OK,39.06,56.64,233.78,1.90,800.49
Machine_1,2025-04-06 20:24:00,OK,25.63,45.70,230.25,9.98,1465.42
Machine_1,2025-04-06 20:28:00,OK,52.32,41.40,225.00,8.56,1359.58
Machine_1,2025-04-06 20:32:00,OK,22.29,39.63,223.67,9.82,1927.06
Machine_1,2025-04-06 20:36:00,OK,30.93,49.14,234.69,8.91,1264.28
Machine_1,2025-04-06 20:40:00,OK,38.96,32.17,215.26,8.93,1272.16
Machine_1,2025-04-06 20:44:00,OK,50.90,53.31,237.55,9.91,1826.66
Machine_1,2025-04-06 20:48:00,Not OK,36.73,55.61,213.23,19.39,1378.86
Machine_1,2025-04-06 20:52:00,Not OK,25.99,53.87,211.08,18.41,1474.47
Machine_1,2025-04-06 20:56:00,Not OK,29.85,38.02,218.44,1.30,669.66
Machine_1,2025-04-06 21:00:00,Not OK,38.69,41.07,185.11,9.47,1434.81
Machine_1,2025-04-06 21:04:00,OK,42.65,51.11,218.15,7.82,1587.46
Machine_1,2025-04-06 21:08:00,OK,47.91,31.99,234.37,8.15,1573.89
Machine_1,2025-04-06 21:12:00,OK,58.75,55.01,224.54,9.21,1740.39
Machine_1,2025-04-06 21:16:00,OK,42.07,54.40,227.24,7.93,1310.12
Machine_1,2025-04-06 21:20:00,OK,52.88,45.62,220.46,5.49,1651.96
Machine_1,2025-04-06 21:24:00,Not OK,12.61,44.48,194.36,8.99,1883.77
Machine_1,2025-04-06 21:28:00,Not OK,34.78,35.66,228.22,8.33,3891.03
Machine_1,2025-04-06 21:32:00,Not OK,51.49,46.66,220.61,16.25,1130.97
Machine_1,2025-04-06 21:36:00,Not OK,32.82,48.86,238.00,3.02,291.00
Machine_1,2025-04-06 21:40:00,OK,32.53,33.22,210.78,5.65,2055.79
Machine_1,2025-04-06 21:44:00,OK,47.53,41.52,237.44,9.39,1570.80
Machine_1,2025-04-06 21:48:00,Not OK,9.40,52.43,230.80,6.71,1380.62
Machine_1,2025-04-06 21:52:00,OK,40.60,57.43,217.80,5.83,1062.36
Machine_1,2025-04-06 21:56:00,OK,45.81,39.50,233.10,7.49,1853.04
Machine_1,2025-04-06 22:00:00,Not OK,65.77,39.25,219.99,8.95,790.54
Machine_1,2025-04-06 22:04:00,OK,50.66,34.66,234.13,7.66,511.36
Machine_1,2025-04-06 22:08:00,OK,51.43,48.53,232.26,5.28,1932.04
Machine_1,2025-04-06 22:12:00,Not OK,77.20,97.04,233.54,1.46,1093.95
Machine_1,2025-04-06 22:16:00,Not OK,69.31,51.24,215.08,16.14,549.39
Machine_1,2025-04-06 22:20:00,Not OK,8.11,44.12,213.79,7.35,4719.00
Machine_1,2025-04-06 22:24:00,OK,54.36,56.92,230.65,6.95,2127.06
Machine_1,2025-04-06 22:28:00,OK,30.14,33.52,220.23,5.97,2203.47
Machine_1,2025-04-06 22:32:00,Not OK,14.94,57.96,248.01,13.52,909.86
Machine_1,2025-04-06 22:36:00,Not OK,8.89,53.61,216.30,8.81,1774.99
Machine_1,2025-04-06 22:40:00,OK,34.06,45.98,236.48,8.69,857.58
Machine_1,2025-04-06 22:44:00,OK,28.17,55.57,222.14,6.88,589.75
Machine_1,2025-04-06 22:48:00,OK,50.77,59.60,212.03,8.80,1065.41
Machine_1,2025-04-06 22:52:00,OK,25.51,36.39,226.92,9.78,950.66
Machine_1,2025-04-06 22:56:00,OK,21.22,50.21,214.13,7.88,2186.02
Machine_1,2025-04-06 23:00:00,OK,48.17,39.77,232.27,6.66,2062.31
Machine_1,2025-04-06 23:04:00,Not OK,35.24,22.97,213.47,6.33,1905.67
Machine_1,2025-04-06 23:08:00,OK,22.30,45.00,214.90,5.55,1003.38
Machine_1,2025-04-06 23:12:00,OK,55.45,41.53,229.05,6.97,1248.93
Machine_1,2025-04-06 23:16:00,OK,33.08,47.55,228.88,8.86,1026.53
Machine_1,2025-04-06 23:20:00,OK,36.46,37.56,213.62,6.44,1994.75
Machine_1,2025-04-06 23:24:00,Not OK,24.41,31.71,228.60,7.91,387.99
Machine_1,2025-04-06 23:28:00,OK,21.48,49.90,214.09,6.65,1479.30
Machine_1,2025-04-06 23:32:00,Not OK,32.10,94.27,233.87,1.04,1824.23
Machine_1,2025-04-06 23:36:00,OK,54.02,32.33,227.90,6.40,558.88
Machine_1,2025-04-06 23:40:00,OK,52.72,33.49,237.17,5.16,1434.16
Machine_1,2025-04-06 23:44:00,OK,52.15,49.88,210.48,7.00,828.13
Machine_1,2025-04-06 23:48:00,Not OK,50.88,39.38,210.93,3.96,961.13
Machine_1,2025-04-06 23:52:00,OK,47.86,30.72,227.46,8.68,1620.75
Machine_1,2025-04-06 23:56:00,Not OK,43.55,32.54,187.84,14.84,775.47
Machine_1,2025-04-07 00:00:00,OK,50.39,49.55,238.74,7.83,1801.20
Machine_1,2025-04-07 00:04:00,Not OK,44.76,96.47,254.99,11.11,2485.30
Machine_1,2025-04-07 00:08:00,Not OK,29.90,19.88,248.24,8.96,1383.23
Machine_1,2025-04-07 00:12:00,Not OK,28.03,37.62,213.77,6.35,241.54
Machine_1,2025-04-07 00:16:00,OK,20.09,38.94,220.98,6.02,2338.40
Machine_1,2025-04-07 00:20:00,OK,48.08,51.39,222.37,5.02,602.81
Machine_1,2025-04-07 00:24:00,OK,54.70,47.14,227.21,5.52,2430.93
Machine_1,2025-04-07 00:28:00,OK,29.00,47.54,210.46,6.02,653.86
Machine_1,2025-04-07 00:32:00,Not OK,9.07,30.31,181.18,18.38,1891.15
Machine_1,2025-04-07 00:36:00,Not OK,30.66,7.45,236.97,8.87,736.29
Machine_1,2025-04-07 00:40:00,Not OK,14.72,15.07,211.59,6.16,142.43
Machine_1,2025-04-07 00:44:00,Not OK,30.57,54.22,232.06,1.31,1892.02
Machine_1,2025-04-07 00:48:00,Not OK,29.12,59.81,224.21,8.02,157.23
Machine_1,2025-04-07 00:52:00,OK,44.85,37.33,228.27,6.55,2452.87
Machine_1,2025-04-07 00:56:00,OK,41.57,42.72,228.13,5.31,2038.54
Machine_1,2025-04-07 01:00:00,OK,24.13,56.25,235.56,8.32,557.86
Machine_1,2025-04-07 01:04:00,OK,31.07,38.86,222.26,6.92,536.63
Machine_1,2025-04-07 01:08:00,Not OK,55.00,39.43,183.05,8.03,3445.38
Machine_1,2025-04-07 01:12:00,Not OK,38.25,44.41,204.36,5.52,1987.81
Machine_1,2025-04-07 01:16:00,OK,26.41,43.65,211.89,9.18,610.77
Machine_1,2025-04-07 01:20:00,OK,24.07,42.92,219.91,5.59,1279.52
Machine_1,2025-04-07 01:24:00,Not OK,43.44,13.91,228.66,5.86,1985.37
Machine_1,2025-04-07 01:28:00,Not OK,53.28,21.09,199.87,9.80,1669.18
Machine_1,2025-04-07 01:32:00,OK,20.57,36.44,230.79,6.15,914.00
Machine_1,2025-04-07 01:36:00,OK,39.93,36.29,218.99,5.81,1566.85
Machine_1,2025-04-07 01:40:00,OK,31.90,34.47,217.58,5.84,969.00
Machine_1,2025-04-07 01:44:00,OK,57.87,46.72,235.08,7.61,1387.60
Machine_1,2025-04-07 01:48:00,OK,41.36,57.30,229.60,8.86,1011.01
Machine_1,2025-04-07 01:52:00,OK,41.61,40.77,217.63,9.66,590.52
Machine_1,2025-04-07 01:56:00,Not OK,43.82,81.32,214.46,7.41,590.53
Machine_1,2025-04-07 02:00:00,OK,22.42,38.59,216.68,8.87,1871.50
Machine_1,2025-04-07 02:04:00,OK,58.52,32.67,234.58,8.18,816.60
Machine_1,2025-04-07 02:08:00,OK,57.18,37.72,214.18,8.89,1205.91
Machine_1,2025-04-07 02:12:00,OK,24.16,32.61,227.32,7.52,1709.83
Machine_1,2025-04-07 02:16:00,Not OK,39.25,9.99,235.55,6.34,2282.70
Machine_1,2025-04-07 02:20:00,OK,43.99,44.31,219.82,9.42,1886.42
Machine_1,2025-04-07 02:24:00,OK,37.61,55.67,214.44,9.56,2360.70
Machine_1,2025-04-07 02:28:00,Not OK,47.89,44.65,250.70,7.20,3224.27
Machine_1,2025-04-07 02:32:00,OK,58.50,53.05,228.77,9.42,1037.20
Machine_1,2025-04-07 02:36:00,OK,26.50,57.34,220.37,6.56,1749.86
Machine_1,2025-04-07 02:40:00,Not OK,68.92,36.29,239.09,8.29,2263.62
Machine_1,2025-04-07 02:44:00,OK,46.44,49.32,229.84,7.58,1799.51
Machine_1,2025-04-07 02:48:00,OK,51.57,52.91,233.00,6.68,2191.78
Machine_1,2025-04-07 02:52:00,Not OK,24.49,56.27,189.49,8.44,174.31
Machine_1,2025-04-07 02:56:00,OK,44.59,53.16,228.80,5.08,2288.33
Machine_1,2025-04-07 03:00:00,Not OK,56.36,92.10,254.61,6.82,1197.12
Machine_1,2025-04-07 03:04:00,OK,37.72,32.71,224.67,6.37,1602.14
Machine_1,2025-04-07 03:08:00,Not OK,78.19,99.47,221.88,5.04,775.36
Machine_1,2025-04-07 03:12:00,OK,23.62,41.11,230.64,6.38,2179.97
Machine_1,2025-04-07 03:16:00,OK,49.48,31.44,216.33,5.10,1861.86
Machine_1,2025-04-07 03:20:00,Not OK,44.19,13.98,217.69,5.79,1321.58
Machine_1,2025-04-07 03:24:00,Not OK,51.33,17.20,212.25,6.78,523.32
Machine_1,2025-04-07 03:28:00,OK,50.90,59.52,238.37,9.52,2119.98
Machine_1,2025-04-07 03:32:00,Not OK,39.07,98.36,225.77,5.14,351.66
Machine_1,2025-04-07 03:36:00,OK,54.73,44.64,236.80,6.21,981.11
Machine_1,2025-04-07 03:40:00,Not OK,23.94,84.61,221.71,3.15,1895.01
Machine_1,2025-04-07 03:44:00,OK,26.37,32.72,235.97,9.33,1763.58
Machine_1,2025-04-07 03:48:00,Not OK,31.42,88.39,256.81,2.77,1686.73
Machine_1,2025-04-07 03:52:00,Not OK,46.67,32.76,237.72,7.56,119.53
Machine_1,2025-04-07 03:56:00,OK,45.94,56.74,212.66,9.17,874.34
Machine_1,2025-04-07 04:00:00,Not OK,87.32,34.51,198.45,8.34,2158.85
Machine_1,2025-04-07 04:04:00,Not OK,28.08,34.41,226.21,12.91,1524.25
Machine_1,2025-04-07 04:08:00,OK,46.67,54.16,238.95,8.49,2394.11
Machine_1,2025-04-07 04:12:00,OK,43.16,51.57,238.39,6.20,2138.65
Machine_1,2025-04-07 04:16:00,OK,52.03,31.05,217.17,6.03,2394.64
Machine_1,2025-04-07 04:20:00,OK,46.23,44.71,210.88,8.86,1417.47
Machine_1,2025-04-07 04:24:00,OK,40.22,53.79,220.71,8.94,681.34
Machine_1,2025-04-07 04:28:00,Not OK,44.96,51.98,245.07,9.17,2206.50
Machine_1,2025-04-07 04:32:00,OK,41.15,44.96,224.65,5.41,1745.95
Machine_1,2025-04-07 04:36:00,OK,49.90,38.02,217.43,7.10,933.49
Machine_1,2025-04-07 04:40:00,OK,41.04,36.26,235.76,7.60,1832.03
Machine_1,2025-04-07 04:44:00,Not OK,31.03,51.60,230.90,3.79,155.38
Machine_1,2025-04-07 04:48:00,Not OK,42.72,57.96,186.69,6.46,1784.76
Machine_1,2025-04-07 04:52:00,Not OK,33.54,20.92,218.95,17.16,516.09
Machine_1,2025-04-07 04:56:00,OK,53.72,36.07,233.82,8.71,1226.16
Machine_1,2025-04-07 05:00:00,OK,26.61,59.75,217.31,8.70,2174.00
Machine_1,2025-04-07 05:04:00,OK,27.38,33.40,210.77,5.08,1858.39
Machine_1,2025-04-07 05:08:00,Not OK,54.46,82.37,229.42,8.35,1968.14
Machine_1,2025-04-07 05:12:00,OK,49.31,59.78,224.80,7.82,683.58
Machine_1,2025-04-07 05:16:00,Not OK,58.56,92.78,216.37,6.80,1464.93
Machine_1,2025-04-07 05:20:00,Not OK,66.35,31.87,235.67,6.54,797.53
Machine_1,2025-04-07 05:24:00,Not OK,45.71,94.17,258.28,7.20,3454.81
Machine_1,2025-04-07 05:28:00,OK,43.41,53.79,222.41,8.29,2026.45
Machine_1,2025-04-07 05:32:00,OK,22.43,59.77,222.24,5.56,1427.54
Machine_1,2025-04-07 05:36:00,OK,31.69,44.94,232.79,8.95,2088.36
Machine_1,2025-04-07 05:40:00,OK,26.43,46.93,224.06,9.89,599.84
Machine_1,2025-04-07 05:44:00,OK,30.47,41.89,233.60,9.76,2304.06
Machine_1,2025-04-07 05:48:00,OK,56.64,50.67,236.01,9.66,1244.78
Machine_1,2025-04-07 05:52:00,Not OK,77.53,32.52,220.48,7.39,1581.30
Machine_1,2025-04-07 05:56:00,Not OK,33.04,86.57,220.45,5.25,3556.78
Machine_1,2025-04-07 06:00:00,Not OK,52.31,33.95,227.38,17.20,4340.74
Machine_1,2025-04-07 06:04:00,OK,41.82,50.20,223.71,5.66,2157.18
Machine_1,2025-04-07 06:08:00,Not OK,24.46,42.31,219.94,9.70,3500.64
Machine_1,2025-04-07 06:12:00,Not OK,69.44,33.32,210.71,5.43,1990.75
Machine_1,2025-04-07 06:16:00,OK,27.77,54.42,229.72,6.34,683.62
Machine_1,2025-04-07 06:20:00,OK,57.94,34.02,228.64,5.08,2244.90
Machine_1,2025-04-07 06:24:00,OK,51.67,54.77,229.30,8.74,1056.92
Machine_1,2025-04-07 06:28:00,Not OK,28.77,57.89,228.30,7.78,107.03
Machine_1,2025-04-07 06:32:00,Not OK,20.49,95.23,216.73,5.66,1475.67
Machine_1,2025-04-07 06:36:00,Not OK,26.45,57.04,217.14,2.25,1881.38
Machine_1,2025-04-07 06:40:00,Not OK,65.87,38.62,236.13,8.40,201.83
Machine_1,2025-04-07 06:44:00,OK,57.04,34.92,235.21,9.13,668.44
Machine_1,2025-04-07 06:48:00,OK,47.31,49.71,232.03,9.96,1853.91
Machine_1,2025-04-07 06:52:00,OK,26.86,52.40,225.62,9.22,1581.63
Machine_1,2025-04-07 06:56:00,OK,35.32,41.44,216.89,7.41,1778.35
Machine_1,2025-04-07 07:00:00,Not OK,88.17,30.91,230.77,6.19,1460.48
Machine_1,2025-04-07 07:04:00,Not OK,78.44,38.04,222.93,17.52,4155.11
Machine_1,2025-04-07 07:08:00,Not OK,69.11,41.38,231.63,5.07,626.07
Machine_1,2025-04-07 07:12:00,Not OK,42.04,46.17,225.01,3.02,2071.87
Machine_1,2025-04-07 07:16:00,OK,58.57,37.45,234.09,6.69,684.10
Machine_1,2025-04-07 07:20:00,OK,57.69,40.09,212.51,5.44,1935.30
Machine_1,2025-04-07 07:24:00,OK,47.66,48.75,233.39,9.69,2344.38
Machine_1,2025-04-07 07:28:00,Not OK,24.68,40.35,216.46,7.38,3041.70
Machine_1,2025-04-07 07:32:00,OK,50.74,54.31,238.99,7.70,2058.57
Machine_1,2025-04-07 07:36:00,OK,47.13,45.87,236.65,7.16,698.76
Machine_1,2025-04-07 07:40:00,OK,57.40,30.74,215.78,6.21,2476.71
Machine_1,2025-04-07 07:44:00,OK,55.18,37.80,211.84,6.88,2077.23
Machine_1,2025-04-07 07:48:00,OK,24.89,38.22,231.99,7.36,1770.27
Machine_1,2025-04-07 07:52:00,OK,42.10,32.18,233.99,5.18,2147.61
Machine_1,2025-04-07 07:56:00,OK,31.03,58.33,215.64,5.63,582.89
Machine_1,2025-04-07 08:00:00,OK,47.52,46.72,224.07,8.62,1660.15
Machine_1,2025-04-07 08:04:00,Not OK,27.49,43.38,211.14,5.23,3143.02
Machine_1,2025-04-07 08:08:00,Not OK,26.93,35.41,245.47,8.25,819.91
Machine_1,2025-04-07 08:12:00,OK,26.27,55.32,230.17,6.12,809.82
Machine_1,2025-04-07 08:16:00,OK,25.21,53.96,213.02,6.71,2343.68
Machine_1,2025-04-07 08:20:00,Not OK,74.69,31.80,216.70,9.37,2062.14
Machine_1,2025-04-07 08:24:00,OK,55.44,33.45,215.89,9.05,947.91
Machine_1,2025-04-07 08:28:00,OK,43.72,48.07,239.69,9.73,818.04
Machine_1,2025-04-07 08:32:00,Not OK,43.50,51.14,253.97,4.00,1524.91
Machine_1,2025-04-07 08:36:00,Not OK,56.17,7.27,232.01,7.16,4112.54
Machine_1,2025-04-07 08:40:00,OK,57.93,39.02,217.64,5.04,661.83
Machine_1,2025-04-07 08:44:00,OK,35.15,48.11,230.17,5.29,1251.79
